sample_id,iteration,seed,my_measure
386,3,240127479870907441451853651005701928328,1
386,4,156925951109202204211705079447672894593,1
386,5,151980858950758199241858402334550163625,1
386,6,245560229236297779592237702400192216661,1
386,7,88473976020686057681868790064906336524,1
386,8,11360395820480338378297418274210071283,1
386,9,333305707113383876673435703383346035753,1
387,0,94042976713682800653750472579699448146,1
387,1,65796844336561819738012615247210534819,1
387,2,235426514481025714487158795430844651257,1
387,3,248725270940435667403413818181910955360,1
387,4,140976596463880302757102783665780981724,1
387,5,78826078281778426773242700914168738525,1
387,6,21105454620140836304527018925711127941,1
387,7,30612267406738888100353231455484509970,1
387,8,298404379477661828841644100225813739665,1
387,9,316707358428575006463899138805393750128,1
388,0,90679648810482096499599497332345621669,1
388,1,229587613250459044781869820489655452726,1
388,2,141868205027851577048947038575545886,1
388,3,280752345203767620780174463180382146961,1
388,4,116909941917158140381655257773275160044,1
388,5,75600254933727391361327249759985779821,1
388,6,203692268569026238934981843941574578924,1
388,7,141823689159219142084990413761159349340,1
388,8,335250216302097529578085944005131269930,1
388,9,203599409967077899701622649772589972630,1
389,0,248559630327009112859356244988648647927,1
389,1,195452208345283291784798299107113443597,1
389,2,79695546363736833008578206425239732747,1
389,3,111155371386086700019766794143702761747,1
389,4,123411188985364173331533545549137940547,1
389,5,205424999534884810892834160083118108133,1
389,6,84093280651352247764805103525576647776,1
389,7,154786775932538803692371458677875680545,1
389,8,158449868823488979301012142255652611716,1
389,9,238099445476369207270879636741425929848,1
390,0,289669615848374252781341926236866855954,1
390,1,43101917885680930227506122809839613898,1
390,2,163959807208746565285853502138927347010,1
390,3,111520004268454021604048363495471791333,1
390,4,81780205879669876354193309283109043508,1
390,5,109377234216071605410589136185500296355,1
390,6,326419675822837953002613996683275246272,1
390,7,220629558828422638889222153482273514968,1
390,8,147449042711241208573332610751457480088,1
390,9,191212535956797566174826170179464006773,1
391,0,73923763568156815689630418775236365668,1
391,1,34234353844198252098745682695438793282,1
391,2,52053385020723291304604982967388515835,1
391,3,256180988275611640259111031763509954290,1
391,4,251897208629215459115629229706561245574,1
391,5,41587827633506107688544341747862491597,1
391,6,16596946721837039446791720846008286597,1
391,7,296953719273927904599536236998164576324,1
391,8,195235423314845710596269914497105450514,1
391,9,176018936923251150344025791248457433865,1
392,0,215765756531749271397938213830158294162,1
392,1,337088235150016912675962847490857947295,1
392,2,100095579253728925635075235106276490811,1
392,3,232616092411234320608374694275329601702,1
392,4,247539129185049215788044269593085678200,1
392,5,148949525295792388862001019006203602769,1
392,6,292079918867787805051895283838071505071,1
392,7,56988863301358350418961280052696578791,1
392,8,35830018559196576906935759389056884238,1
392,9,98247956688447689941668556488580753125,1
393,0,117780949567920875274710077013881492380,1
393,1,310992603180838988123052516873624789320,1
393,2,218622355879953221045148177825292967869,1
393,3,326916495597713813824896052618346605553,1
393,4,143602438244114651617337200533215628109,1
393,5,291825449054742778541029858045947888321,1
393,6,171464455343178532853980820923451780903,1
393,7,313750805015341028920215285890200796442,1
393,8,134241170063758325054185196431802328545,1
393,9,179161951989888078105152555447270390109,1
394,0,111257818535744219951124826799306654718,1
394,1,37170208524672557876488219890191230405,1
394,2,209794848333129713874000559066050347206,1
394,3,101542105858602675298364973035373994707,1
394,4,219667753262703750374718684155455186887,1
394,5,241529134612195368278021194165173338740,1
394,6,173106025737694048233664744420141806842,1
394,7,63110487346824043739030523573132940383,1
394,8,94222493233182358005350353044018803303,1
394,9,286278559653409752172610710949449112132,1
395,0,30179355781458104550152621320759088426,1
395,1,226450653244550030940224501551725496665,1
395,2,319134582287481875565297328330534185170,1
395,3,180523288019116296267248614249206244644,1
395,4,89235531484525929909754315078121470515,1
395,5,324180895217904849853102013840645240695,1
395,6,153519679143682923339107878870081335663,1
395,7,254110542362481033521375620491730296662,1
395,8,149857713787904529652850647899377957871,1
395,9,162533044173025715552291096849720982628,1
396,0,70372388259861608008029362305292692659,1
396,1,8748506747506940064630987637428327053,1
396,2,78146138303334696465236159341701826208,1
396,3,1073527944945986694310095419635473046,1
396,4,34589825010289005510505479630247705098,1
396,5,244309335192724074661249387230368396394,1
396,6,121465932173591639937003331552861482080,1
396,7,119081365939794903589178470324276455089,1
396,8,326481946711106564840397925131234419399,1
396,9,339603539965532656289337240856946717601,1
397,0,74450304814862005595873373665843841347,1
397,1,194671269907646415900193711378638345692,1
397,2,13615963866313453452387292818039749106,1
397,3,39303503505210463946348745985064080118,1
397,4,105130175204360380422940018317289626014,1
397,5,119540011953823000822887963438930370194,1
397,6,127129317808052063404146008561538756053,1
397,7,273153145562432572821470531599811271884,1
397,8,123057659489981053824051353906206920589,1
397,9,316301878473302986453866125768879961224,1
398,0,280619359458978048889655854552578137744,1
398,1,129955302813581853116701590716323464728,1
398,2,46904188072687506035337758626429721713,1
398,3,269425139531943499271796520360231215288,1
398,4,47872262592202558922963670437065482430,1
398,5,254604934272779967320524923163587970456,1
398,6,98070805575024167788317726905880188989,1
398,7,138273894240559072764539366616634535916,1
398,8,112614053865493792613902073495925324785,1
398,9,100611652122588348423111317584408671136,1
399,0,168575665948194185021087610129536850349,1
399,1,198104416851814998155683820114597751041,1
399,2,293446955606540366639707846230761598338,1
399,3,130160649511423674839155219601743647547,1
399,4,24941830220056056333154979931807273817,1
399,5,221535484506628865073212737251442280034,1
399,6,203866299485614436796349652588955275126,1
399,7,21536441476188591291408799055807638646,1
399,8,339942444295745756426484175211934424258,1
399,9,148558302426394321869224096394210129980,1
400,0,70156020368446084118473644897583059168,1
400,1,216259910722129224821076046225051415370,1
400,2,45393568511001174405707083404225366194,1
400,3,255152974770425776002911794670204690896,1
400,4,58323285637544491341902442333745946903,1
400,5,278464905787021635969206066912655886593,1
400,6,113759148350534866476653775869469813406,1
400,7,297707822933916451451118705436082261472,1
400,8,237389357799545130156389924971000495974,1
400,9,184776471304727624110663399642541361113,1
401,0,204505356472363973465883145229878467778,1
401,1,255992336715761026159974307496558797843,1
401,2,306526453674398702286411957948812940104,1
401,3,261511810844651661205520767934972412855,1
401,4,330278887491534637255757204672497463953,1
401,5,305024741210707290230326641290175323363,1
401,6,215737789453492253735668092729436475714,1
401,7,140500446966654029157017953197419990582,1
401,8,112910009269611376060123419013130720877,1
401,9,243079939473725832699009139469431934172,1
402,0,316078326023155302024041763182715302855,1
402,1,141410664659747661853518275715410284432,1
402,2,198719165097436762067145699051139987182,1
402,3,36209023010273060638127393542597790785,1
402,4,57047581724728649991892320710134051853,1
402,5,248712579836230315266599068629913889855,1
402,6,51104931939336527757948239083972560968,1
402,7,43528177727821641263766609758527722801,1
402,8,13021233975872734570511993954172645946,1
402,9,68033457480232215646808757870714090806,1
403,0,281430543667200057544932814363186201,1
403,1,298764784060047797256612266903582908949,1
403,2,121981304595258009408677560786461244387,1
403,3,319695176276719579747034328353913374700,1
403,4,26313382185991534312650691751532064579,1
403,5,279068810910020003893071223188481138180,1
403,6,100747538899136468902706387090115489845,1
403,7,123154960653561454916188694520281351064,1
403,8,189420467955527266164004638136461686532,1
403,9,330127872393808910403339349717633797491,1
404,0,245189358664619000895859470993713383246,1
404,1,122633465060699565538558162778281717168,1
404,2,135646641838323949781045727891366571041,1
404,3,71228577882881174846586327115681274787,1
404,4,302444508519634729655107574462715271889,1
404,5,56681096358348807060418434579798307432,1
404,6,2735430524001952345966973763840596044,1
404,7,122798468983259619598822439222085789009,1
404,8,335698935704510470841949603266710394621,1
404,9,143930368753982311242789053313371375577,1
405,0,138255436322708179659968922648567550052,1
405,1,220008448875212763093746337639705045577,1
405,2,217479861348412639505612845692212055460,1
405,3,272355656809945130499288041381005796822,1
405,4,174519765419504187299756513417020811186,1
405,5,207191242794216344510632640592588442697,1
405,6,86765744626186437997607978463038983532,1
405,7,959433108651453273839101035626273964,1
405,8,157821037454825580526034788945263483227,1
405,9,122162380492073456768765116309084759374,1
406,0,266271844291655007226359996755038838746,1
406,1,321468484432528866101705003033001544300,1
406,2,218180530281634614287032831501369280496,1
406,3,281797482380725040107493058763879399090,1
406,4,306122638178157930718385616097634533876,1
406,5,110145101780550761707640011061881370493,1
406,6,85589908982583661298014763898845713312,1
406,7,231819619554418477794453426894035503095,1
406,8,282825085032339145933386853141148892498,1
406,9,286497275894871721635909455666373523116,1
407,0,174988394660414148930470275918152603241,1
407,1,316908246488021026799352152220479564317,1
407,2,317556971890973453467555722766961459808,1
407,3,31996327912473414165728408159660734509,1
407,4,54810975779829463474098567849374179484,1
407,5,206136166237787077118527953359155975758,1
407,6,251572299557404055055898598203070951308,1
407,7,121065365869145537618165000370530390356,1
407,8,193008320126768207790660126366478288784,1
407,9,238206027035427814269791696868374794827,1
408,0,206016297291394195337986750319021874113,1
408,1,91955214007028645356097933098067497383,1
408,2,38850062675044202759031973322431518926,1
408,3,42412314225136712817575365271915323185,1
408,4,336385742027558408674881480996746417153,1
408,5,207478490788674059535504355615813894965,1
408,6,265697416283029704039435127695118756272,1
408,7,293425861531916915274230779109525408665,1
408,8,37657878686037366341779834813953687012,1
408,9,261631427170388264253203503063731638695,1
409,0,262472362403665411857870201630368342997,1
409,1,235965582189155469096173376298121445365,1
409,2,11937228500106917795984244575287464966,1
409,3,230609596401408586851692932619621955737,1
409,4,168276542212009710501519790196047396191,1
409,5,213254432207729486005507718008898990187,1
409,6,105860914339897069891997726694730161852,1
409,7,232007172050176539869064235581586006948,1
409,8,69588634116898631828755470571628771099,1
409,9,314825255216547464451019309139332436638,1
410,0,338701078189938894590113104291768320001,1
410,1,273426782760743006092799706414394459195,1
410,2,309247372319389776442839259338717277878,1
410,3,50016521049638645148948071888034027599,1
410,4,334437542941575154954443677686233028754,1
410,5,37777967098722816930698412404195959585,1
410,6,265963900421085533533561716570015040857,1
410,7,310548406077367053912259626332469224523,1
410,8,240711063970732827255772468214561177473,1
